time,body1_x,body1_y,body1_z,body2_x,body2_y,body2_z,body3_x,body3_y,body3_z
23414400.00000000,-257692832328.74905396,-215697129942.29840088,-25511676740.87783051,-85329312160.06596375,180914803220.22174072,73383286256.26710510,278069352571.00238037,25457009207.65123749,95256709669.83015442
23500800.00000000,-261346556964.31674194,-218518406737.37710571,-26614663262.64104080,-86092175565.17753601,183554056140.30801392,74023477125.02220154,283291371770.57360840,26387552281.41335678,96038451953.27908325
23587200.00000000,-264999400078.83712769,-221338564086.43060303,-27717314911.40339279,-86854369015.12603760,186191690853.60531616,74663457186.42538452,288511619113.67260742,27318314254.43293381,96819986452.82884216
23673600.00000000,-268651387300.83685303,-224157635000.24291992,-28819640905.42163849,-87615914083.83810425,188827756819.95858765,75303230752.37156677,293730148209.88433838,28249286930.34506607,97601320379.40547180
23760000.00000000,-272302543141.58908081,-226975651040.52349854,-29921650082.15489578,-88376831334.77998352,191462301256.47308350,75942802024.76538086,298947010261.76654053,29180462544.18130112,98382460577.92823792
23846400.00000000,-275952891059.86224365,-229792642403.96151733,-31023350919.23069382,-89137140382.32543945,194095369271.44467163,76582175097.55241394,304162254207.15344238,30111833733.50723267,99163413551.48596191
23932800.00000000,-279602453521.99981689,-232608638000.24389648,-32124751553.96884918,-89896859948.58343506,196727003988.42211914,77221353958.89868164,309375926851.08343506,31043393511.88275528,99944185483.56237793
24019200.00000000,-283251252057.73333740,-235423665524.55224609,-33225859801.58214188,-90656007916.07893372,199357246661.26235962,77860342493.48219299,314588072988.24584961,31975135244.42793655,100724782258.49548340
24105600.00000000,-286899307312.08959961,-238237751525.00283813,-34326683172.16133881,-91414601376.64147949,201986136780.95303345,78499144484.86604309,319798735516.75372314,32907052625.30049515,101505209480.33563232
24192000.00000000,-290546639093.71832275,-241050921465.44900513,-35427228886.54189301,-92172656676.82138062,204613712174.90017700,79137763617.92771912,325007955543.96948242,33839139656.91106415,102285472490.24964905
24278400.00000000,-294193266419.93499756,-243863199784.02490234,-36527503891.14060974,-92930189460.12287903,207240009099.31072998,79776203481.32292175,330215772485.04187012,34771390630.72037506,103065576382.60284424
24364800.00000000,-297839207558.74523926,-246674609947.77377319,-37627514871.84236145,-93687214706.31591797,209865062325.23886108,80414467569.96609497,335422224154.74774170,35703800109.47834015,103845526019.83685303
24451200.00000000,-301484480068.09179688,-249485174503.67227173,-38727268267.00979614,-94443746768.06356812,212488905218.81121826,81052559287.51280212,340627346853.17852783,36636362910.77910614,104625326046.24945068
24537600.00000000,-305129100832.54339600,-252294915126.33328247,-39826770279.68238068,-95199799405.08044434,215111569816.09799194,81690481948.83129883,345831175445.75988770,37569074091.81858063,105404980900.77168274
24624000.00000000,-308773086097.62463379,-255103852662.64447021,-40926026889.02525330,-95955385816.01745605,217733086893.05349731,82328238782.45343018,351033743438.04846191,38501928935.25206757,106184494828.82815552
24710400.00000000,-312416451501.96771240,-257912007173.57647705,-42025043861.08322144,-96710518668.25062561,220353486030.91104126,82965832932.99613953,356235083045.71051025,39434922936.05956268,106963871893.35791016
24796800.00000000,-316059212107.45086670,-260719397973.37435913,-43123826758.89031219,-97465210125.73600769,222972795677.38287354,83603267463.54699707,361435225260.04980469,40368051789.33509064,107743115985.06591797
24883200.00000000,-319701382427.47406006,-263526043666.32681274,-44222380951.98120880,-98219471875.07814026,225591043203.98425293,84240545358.00820923,366634199909.42089844,41301311378.92428589,108522230831.96832275
24969600.00000000,-323342976453.50958252,-266331962181.29147339,-45320711625.34690857,-98973315149.94677734,228208254959.77279663,84877669523.39472961,371832035716.83398438,42234697766.84157562,109301220008.28894043
25056000.00000000,-326984007680.05291748,-269137170804.13900757,-46418823787.87347412,-99726750753.96508789,230824456321.76922607,85514642792.08309937,377028760354.03149414,43168207183.40457916,110080086942.75877380
25142400.00000000,-330624489128.08886719,-271941686208.26538086,-47516722280.29960632,-100479789082.18173218,233439671742.30273438,86151467924.00859070,382224400492.29309082,44101836018.02904510,110858834926.36593628
25228800.00000000,-334264433367.17883301,-274745524483.30895996,-48614411782.72587585,-101232440141.23002625,236053924793.50357056,86788147608.80856323,387418981850.20379639,45035580810.63269806,111637467119.59880066
25315200.00000000,-337903852536.26531982,-277548701162.19836426,-49711896821.70584869,-101984713568.26863098,238667238209.14697266,87424684467.91090393,392612529238.60052490,45969438243.60105133,112415986559.22143555
25401600.00000000,-341542758363.28344727,-280351231246.64630127,-50809181776.94699860,-102736618648.79055786,241279633924.03567505,88061081056.56672668,397805066602.89514160,46903405134.27224731,113194396164.61705017
25488000.00000000,-345181162183.66027832,-283153129231.19567871,-51906270887.64702606,-103488164333.38000488,243891133111.09283447,88697339865.82693481,402996617062.95562744,47837478427.90180969,113972698743.73188782
25574400.00000000,-348819074957.77789307,-285954409125.91595459,-53003168258.48939514,-104239359253.49032593,246501756216.32351685,89333463324.46258545,408187202950.71301270,48771655191.07150269,114750896998.64921570
25660800.00000000,-352456507287.46923828,-288755084477.83984375,-54099877865.31999969,-104990211736.31053162,249111522991.79028320,89969453800.82937622,413376845845.64739990,49705932605.50955200,115528993530.82067871
25747200.00000000,-356093469431.61077881,-291555168391.22326660,-55196403560.52521515,-105740729818.78227234,251720452526.73681641,90605313604.67672729,418565566608.29608154,50640307962.29226685,116306990845.97985840
25833600.00000000,-359729971320.87103271,-294354673546.70611572,-56292749078.13019562,-106490921260.82458496,254328563276.98318481,91241044988.90203857,423753385411.91369629,51574778656.39945221,117084891358.76077271
25920000.00000000,-363366022571.66943359,-297153612219.44415283,-57388918038.63475037,-107240793557.81927490,256935873092.70669556,91876650151.25117493,428940321772.40637207,52509342181.59851837,117862697397.04234314
26006400.00000000,-367001632499.39630127,-299951996296.27832031,-58484913953.60301971,-107990353952.40548706,259542399244.71398926,92512131235.96594238,434126394576.65118408,53443996125.63396454,118640411206.03791809
26092800.00000000,-370636810130.94030762,-302749837292.00183105,-59580740230.02191162,-108739609445.62876892,262148158449.30139160,93147490335.37979126,439311622109.30444336,54378738165.70098114,119418034952.14768982
26179200.00000000,-374271564216.56671143,-305547146364.78192139,-60676400174.44222260,-109488566807.48616028,264753166891.79397583,93782729491.46281433,444496022078.19488525,55313566064.18354034,120195570726.59005737
26265600.00000000,-377905903241.18719482,-308343934330.78833008,-61771896996.91548157,-110237232586.90594482,267357440248.84664917,94417850697.31732178,449679611638.39031982,56248477664.63887024,120973020548.82711792
26352000.00000000,-381539835435.05755615,-311140211678.07708740,-62867233814.73843384,-110985613121.19786072,269960993709.58483887,95052855898.62518311,454862407415.02020264,57183470888.01165009,121750386369.79794312
26438400.00000000,-385173368783.93872070,-313935988579.77502441,-63962413656.01654816,-111733714545.00697327,272563841995.65637207,95687746995.04827881,460044425524.93078613,58118543729.06256866,122527670074.97248840
26524800.00000000,-388806511038.75286865,-316731274906.60662842,-65057439463.05691528,-112481542798.80187988,275165999380.26141357,96322525841.58338928,465225681597.24334717,59053694252.99700165,123304873487.23782349
26611200.00000000,-392439269724.76470947,-319526080238.80230713,-66152314095.60033417,-113229103636.92596436,277767479706.22235107,96957194249.87281799,470406190792.88220215,59988920592.28071594,124081998369.62767029
26697600.00000000,-396071652150.31585693,-322320413877.42498779,-67247040333.90171814,-113976402635.23815918,280368296403.15100098,97591753989.47203064,475585967823.13330078,60924220943.63040924,124859046427.90518188
26784000.00000000,-399703665415.13824463,-325114284855.14801025,-68341620881.66730499,-114723445198.36807251,282968462503.76733398,98226206789.07571411,480765026967.29119873,61859593565.16786194,125636019313.00846863
26870400.00000000,-403335316418.27075195,-327907701946.51690674,-69436058368.85664368,-115470236566.60832214,285567990659.41900635,98860554337.70350647,485943382089.44708252,62795036773.72730255,126412918623.36734009
26956800.00000000,-406966611865.60180664,-330700673677.72369385,-70530355354.35679626,-116216781822.46568298,288166893154.84857178,99494798285.84666443,491121046654.46826172,63730548942.30625916,127189745907.09938049
27043200.00000000,-410597558277.05902100,-333493208335.92199707,-71624514328.53578186,-116963085896.89080811,290765181922.25170898,100128940246.57698059,496298033743.21484375,64666128497.65102386,127966502664.09278870
27129600.00000000,-414228161993.46533203,-336285313978.10809326,-72718537715.68164062,-117709153575.20538330,293362868554.66705322,100762981796.61918640,501474356067.03729248,65601773917.96830750,128743190347.98289490
27216000.00000000,-417858429183.08068848,-339076998439.59234619,-73812427876.33341980,-118454989502.74394226,295959964318.73529053,101396924477.38804626,506650025981.59503174,66537483730.75538635,129519810368.02874756
27302400.00000000,-421488365847.84606934,-341868269342.08349609,-74906187109.50967407,-119200598190.22657776,298556480166.86297607,102030769795.99131775,511825055500.03436279,67473256510.74161530,130296364090.89579773
27388800.00000000,-425117977829.34600830,-344659134101.40667725,-75999817654.83995056,-119945984018.87789917,301152426748.82409668,102664519226.19975281,516999456305.56060791,68409090877.93447113,131072852842.35020447
27475200.00000000,-428747270814.50506592,-347449599934.87536621,-77093321694.60423279,-120691151245.30618286,303747814422.83038330,103298174209.38529968,522173239763.43774414,69344985495.76400757,131849277908.87002563
27561600.00000000,-432376250341.03234863,-350239673868.33514404,-78186701355.68521118,-121436104006.15617371,306342653266.09924316,103931736155.42852783,527346416932.44683838,70280939069.31987000,132625640539.17800903
27648000.00000000,-436004921802.62701416,-353029362742.89733887,-79279958711.43765259,-122180846322.54786682,308936953084.94641113,104565206443.59643555,532518998575.83190918,71216950343.67543030,133401941945.70065308
27734400.00000000,-439633290453.95806885,-355818673221.37835693,-80373095783.47930908,-122925382104.31300354,311530723424.42907715,105198586423.39160156,537690995171.76086426,72153018102.29405212,134178183305.95756531
27820800.00000000,-443261361415.42919922,-358607611794.46026611,-81466114543.40710449,-123669715154.04013062,314123973577.56280518,105831877415.37367249,542862416923.32690430,73089141165.51269531,134954365763.88523865
27907200.00000000,-446889139677.74066162,-361396184786.58685303,-82559016914.44242859,-124413849170.93844604,316716712594.13531494,106465080711.95426941,548033273768.11456299,74025318389.09846497,135730490431.09880066
27993600.00000000,-450516630106.25781250,-364184398361.60894775,-83651804773.00901794,-125157787754.53010559,319308949289.13732910,107098197578.16609192,553203575387.35266113,74961548662.87403870,136506558388.09523010
28080000.00000000,-454143837445.19647217,-366972258528.19134521,-84744479950.24673462,-125901534408.17996216,321900692250.83129883,107731229252.40724182,558373331214.67590332,75897830909.40805054,137282570685.40121460
28166400.00000000,-457770766321.63439941,-369759771144.99377441,-85837044233.46430969,-126645092542.47123718,324491949848.47552490,108364176947.16165161,563542550444.51452637,76834164082.76687622,138058528344.66876221
28252800.00000000,-461397421249.35693359,-372546941925.63690186,-86929499367.53405762,-127388465478.43507385,327082730239.72198486,108997041849.69630432,568711242040.13146973,77770547167.32437134,138834432359.72131348
28339200.00000000,-465023806632.54565430,-375333776443.46398926,-88021847056.23133850,-128131656450.64144897,329673041377.70367432,109629825122.73628235,573879414741.32373047,78706979176.62651062,139610283697.55291748
28425600.00000000,-468649926769.31750488,-378120280136.10821533,-89114088963.52127075,-128874668610.15853882,332262891017.82769775,110262527905.11831665,579047077071.80566406,79643459152.30778503,140386083299.28329468
28512000.00000000,-472275785855.12127686,-380906458309.87548828,-90206226714.79531860,-129617505027.38711548,334852286724.28771973,110895151312.42353821,584214237346.28894043,80579986163.05682373,141161832081.07061768
28598400.00000000,-475901387985.99884033,-383692316143.95104980,-91298261898.06004333,-130360168694.77632141,337441235876.31072998,111527696437.59031677,589380903677.27514648,81516559303.62832642,141937530934.98474121
28684800.00000000,-479526737161.71728516,-386477858694.43890381,-92390196065.08015442,-131102662529.42652893,340029745674.14971924,112160164351.50775146,594547083981.57348633,82453177693.89915466,142713180729.84243774
28771200.00000000,-483151837288.77813721,-389263090898.24145508,-93482030732.47808838,-131844989375.58506775,342617823144.83599854,112792556103.59059143,599712785986.55810547,83389840477.96601868,143488782312.00701904
28857600.00000000,-486776692183.30932617,-392048017576.78723145,-94573767382.79199219,-132587152007.03988647,345205475147.70147705,113424872722.33615112,604878017236.17687988,84326546823.28277588,144264336506.15383911
28944000.00000000,-490401305573.84539795,-394832643439.61389160,-95665407465.49403381,-133329153129.41613770,347792708379.68237305,114057115215.86399841,610042785096.72326660,85263295919.83520508,145039844116.00354004
29030400.00000000,-494025681104.00152588,-397616973087.81280518,-96756952397.97082520,-134070995382.38040161,350379529380.41485596,114689284572.43881226,615207096762.38269043,86200086979.35137939,145815305925.02471924
29116800.00000000,-497649822335.04534912,-400401011017.34191895,-97848403566.46760559,-134812681341.75689697,352965944537.13183594,115321381760.97723389,620370959260.56396484,87136919234.54582214,146590722697.10726929
29203200.00000000,-501273732748.37207031,-403184761622.21289062,-98939762326.99784851,-135554213521.55984497,355551960089.37066650,115953407731.53901672,625534379457.02539062,88073791938.39572144,147366095177.20828247
29289600.00000000,-504897415747.88684082,-405968229197.55786133,-100031030006.21972656,-136295594375.94599915,358137582133.49993896,116585363415.80329895,630697364060.80505371,89010704363.44766235,148141424091.97137451
29376000.00000000,-508520874662.29858398,-408751417942.58190918,-101122207902.28099060,-137036826301.09095764,360722816627.07434082,117217249727.53027344,635859919628.96472168,89947655801.15332031,148916710150.32098389
29462400.00000000,-512144112747.32910156,-411534331963.40551758,-102213297285.63346863,-137777911636.99282837,363307669393.02447510,117849067563.00891113,641022052571.15478516,90884645561.23266602,149691954044.03292847
29548800.00000000,-515767133187.84155273,-414316975275.80261230,-103304299399.81861877,-138518852669.20669556,365892146123.69006348,118480817801.49118042,646183769154.00915527,91821672971.06343079,150467156448.28210449
29635200.00000000,-519389939099.89141846,-417099351807.83825684,-104395215462.22537231,-139259651630.51275635,368476252384.70263672,119112501305.61317444,651345075505.37756348,92758737375.09545898,151242318022.16854858
29721600.00000000,-523012533532.70367432,-419881465402.41088867,-105486046664.82127380,-140000310702.52145386,371059993618.72509766,119744118921.80371094,656505977618.40161133,93695838134.28878784,152017439409.22286987
29808000.00000000,-526634919470.57891846,-422663319819.70251465,-106576794174.85827637,-140740832017.21832275,373643375149.05401611,120375671480.68069458,661666481355.44250488,94632974625.57440186,152792521237.89212036
29894400.00000000,-530257099834.73205566,-425444918739.54150391,-107667459135.55404663,-141481217658.45101929,376226402183.09075928,121007159797.43580627,666826592451.86657715,95570146241.33641052,153567564122.00671387
29980800.00000000,-533879077485.06585693,-428226265763.68157959,-108758042666.74989319,-142221469663.36148071,378809079815.68743896,121638584672.20779419,671986316519.69433594,96507352388.91485596,154342568661.22955322
30067200.00000000,-537500855221.88250732,-431007364418.00012207,-109848545865.54629517,-142961590023.76528931,381391413032.37249756,122269946890.44480896,677145659051.11901855,97444592490.12799072,155117535441.48803711
30153600.00000000,-541122435787.53570557,-433788218154.61962891,-110938969806.91680908,-143701580687.48080444,383973406712.46160889,122901247223.25619507,682304625421.90100098,98381865980.81326294,155892465035.38980103
30240000.00000000,-544743821868.02539062,-436568830353.95550537,-112029315544.30146790,-144441443559.60995483,386555065632.05865479,123532486427.75396729,687463220894.64233398,99319172310.38609314,156667358002.62286377
30326400.00000000,-548365016094.53826904,-439349204326.69299316,-113119584110.18019104,-145181180503.77313232,389136394466.95098877,124163665247.38447571,692621450621.94665527,100256510941.41561890,157442214890.34075928
30412800.00000000,-551986021044.93542480,-442129343315.69641113,-114209776516.62731934,-145920793343.29980469,391717397795.40423584,124794784412.25047302,697779319649.46972656,101193881349.21669006,158217036233.53366089
30499200.00000000,-555606839245.18969727,-444909250497.85333252,-115299893755.84776306,-146660283862.37689209,394298080100.85980225,125425844639.42396545,702936832918.86462402,102131283021.45729065,158991822555.38574219
30585600.00000000,-559227473170.77502441,-447688928985.85632324,-116389936800.69567871,-147399653807.15676880,396878445774.54003906,126056846633.25007629,708093995270.62622070,103068715457.78077698,159766574367.61953735
30672000.00000000,-562847925248.00927734,-450468381829.92504883,-117479906605.17622375,-148138904886.82635498,399458499117.96435547,126687791085.64236450,713250811446.83862305,104006178169.44232178,160541292170.82794189
30758400.00000000,-566468197855.35253906,-453247612019.47052002,-118569804104.93109131,-148878038774.63909912,402038244345.37982178,127318678676.36968994,718407286093.83056641,104943670678.95872498,161315976454.79421997
30844800.00000000,-570088293324.66271973,-456026622484.70477295,-119659630217.70854187,-149617057108.91131592,404617685586.11004639,127949510073.33509827,723563423764.74060059,105881192519.77130127,162090627698.80062866
30931200.00000000,-573708213942.41015625,-458805416098.19683838,-120749385843.81834412,-150355961493.98437500,407196826886.82543945,128580285932.84681702,728719228921.99792480,106818743235.92097473,162865246371.92614746
31017600.00000000,-577327961950.85253906,-461583995676.37841797,-121839071866.57235718,-151094753501.15408325,409775672213.73803711,129211006899.88174438,733874705939.72058105,107756322381.73535156,163639832933.33374023
31104000.00000000,-580947539549.17224121,-464362363981.00042725,-122928689152.71125793,-151833434669.56860352,412354225454.72393799,129841673608.34158325,739029859106.03466797,108693929521.52697754,164414387832.54751587
31190400.00000000,-584566948894.57702637,-467140523720.54235840,-124018238552.81790161,-152572006507.09619141,414932490421.37579346,130472286681.30194092,744184692625.31835938,109631564229.30250549,165188911509.72045898
31276800.00000000,-588186192103.36596680,-469918477551.57666016,-125107720901.71780396,-153310470491.16400146,417510470850.98895264,131102846731.25453186,749339210620.37231445,110569226088.48220825,165963404395.89273071
31363200.00000000,-591805271251.96081543,-472696228080.08959961,-126197137018.86729431,-154048828069.56896973,420088170408.48291016,131733354360.34281921,754493417134.52087402,111506914691.62944031,166737866913.24130249
31449600.00000000,-595424188377.90612793,-475473777862.76031494,-127286487708.72976685,-154787080661.26202393,422665592688.26110840,132363810160.59115601,759647316133.64562988,112444629640.18965149,167512299475.32104492
31536000.00000000,-599042945480.83728027,-478251129408.19946289,-128375773761.14039612,-155525229657.10662842,425242741216.01129150,132994214714.12779236,764800911508.15417480,113382370544.23843384,168286702487.29769897
31622400.00000000,-602661544523.41870117,-481028285178.14941406,-129464995951.65985107,-156263276420.61251831,427819619450.44866943,133624568593.40179443,769954207074.88684082,114320137022.23844910,169061076346.17300415
31708800.00000000,-606279987432.25329590,-483805247588.64685059,-130554155041.91734314,-157001222288.64584351,430396230785.00427246,134254872361.39422607,775107206578.96350098,115257928700.80465698,169835421441.00244141
31795200.00000000,-609898276098.76367188,-486582019011.14984131,-131643251779.94337463,-157739068572.11648560,432972578549.46002197,134885126571.82357788,780259913695.57214355,116195745214.47763062,170609738153.10562134
31881600.00000000,-613516412380.04687500,-489358601773.63000488,-132732286900.49259949,-158476816556.64328003,435548666011.53332520,135515331769.34584045,785412332031.70300293,117133586205.50457764,171384026856.26989746
31968000.00000000,-617134398099.70312500,-492134998161.63159180,-133821261125.35714722,-159214467503.19830322,438124496378.41210938,136145488489.74917603,790564465127.82824707,118071451323.62777710,172158287916.94726562
32054400.00000000,-620752235048.63928223,-494911210419.29833984,-134910175163.67071533,-159952022648.73068237,440700072798.24310303,136775597260.14353943,795716316459.53076172,119009340225.88020325,172932521694.44488525
32140800.00000000,-624369924985.84887695,-497687240750.36938477,-135999029712.20378113,-160689483206.77099609,443275398361.57421875,137405658599.14529419,800867889439.08312988,119947252576.38784790,173706728541.10946655
32227200.00000000,-627987469639.16857910,-500463091319.14550781,-137087825455.65020752,-161426850368.01672363,445850476102.75347900,138035673017.05700684,806019187416.97851562,120885188046.17875671,174480908802.50579834
32313600.00000000,-631604870706.01232910,-503238764251.42651367,-138176563066.90557861,-162164125300.89971924,448425309001.28521729,138665641016.04254150,811170213683.41625977,121823146312.99827576,175255062817.58947754
32400000.00000000,-635222129854.08410645,-506014261635.42077637,-139265243207.33761597,-162901309152.13598633,450999899983.14599609,139295563090.29772949,816320971469.74218750,122761127061.13037109,176029190918.87435913
32486400.00000000,-638839248722.06933594,-508789585522.62841797,-140353866527.04873657,-163638403047.25888062,453574251922.06109619,139925439726.21649170,821471463949.84667969,123699129981.22482300,176803293432.59454346
32572800.00000000,-642456228920.30712891,-511564737928.69812012,-141442433665.13128662,-164375408091.13595581,456148367640.74304199,140555271402.55279541,826621694241.52111816,124637154770.12998962,177577370678.86141968
32659200.00000000,-646073072031.44250488,-514339720834.25952148,-142530945249.91546631,-165112325368.47021484,458722249912.09381104,141185058590.57852173,831771665407.77465820,125575201130.73095703,178351422971.81591797
32745600.00000000,-649689779611.05981445,-517114536185.73120117,-143619401899.21032715,-165849155944.28631592,461295901460.37145996,141814801754.23718262,836921380458.11230469,126513268771.79287720,179125450619.77584839
32832000.00000000,-653306353188.29833984,-519889185896.10577393,-144707804220.53814697,-166585900864.40222168,463869324962.32324219,142444501350.29391479,842070842349.77636719,127451357407.80932617,179899453925.37890625
32918400.00000000,-656922794266.45068359,-522663671845.71228027,-145796152811.36212158,-167322561155.88687134,466442523048.28533936,143074157828.48156738,847220053988.95153809,128389466758.85539246,180673433185.72125244
33004800.00000000,-660539104323.54382324,-525437995882.95721436,-146884448259.30792236,-168059137827.50436401,469015498303.25146484,143703771631.64318848,852369018231.93554688,129327596550.44544983,181447388692.49188232
33091200.00000000,-664155284812.90417480,-528212159825.04425049,-147972691142.37905884,-168795631870.14505005,471588253267.91033936,144333343195.87097168,857517737886.27661133,130265746513.39535522,182221320732.10302734
33177600.00000000,-667771337163.70642090,-530986165458.67407227,-149060882029.16644287,-169532044257.24401855,474160790439.65405273,144962872950.64175415,862666215711.87841797,131203916383.68893433,182995229585.81649780
33264000.00000000,-671387262781.50805664,-533760014540.72467041,-150149021479.05230713,-170268375945.18756104,476733112273.55767822,145592361318.94909668,867814454422.07397461,132142105902.34855652,183769115529.86645508
33350400.00000000,-675003063048.76831055,-536533708798.91247559,-151237110042.40841675,-171004627873.70776367,479305221183.33117676,146221808717.43222046,872962456684.66943359,133080314815.30978394,184542978835.57846069
33436800.00000000,-678618739325.35314941,-539307249932.43554688,-152325148260.78921509,-171740800966.26589966,481877119542.24505615,146851215556.50170898,878110225122.95861816,134018542873.29972839,185316819769.48498535
33523200.00000000,-682234292949.02673340,-542080639612.59887695,-153413136667.11965942,-172476896130.42477417,484448809684.02972412,147480582240.46218872,883257762316.70947266,134956789831.71920776,186090638593.43759155
33609600.00000000,-685849725235.92932129,-544853879483.42285156,-154501075785.87811279,-173212914258.21060181,487020293903.75048828,148109909167.63192749,888405070803.12353516,135895055450.52841187,186864435564.71588135
33696000.00000000,-689465037481.04211426,-547626971162.23492432,-155588966133.27432251,-173948856226.46459961,489591574458.65802002,148739196730.45977783,893552153077.76855469,136833339494.13597107,187638210936.13330078
33782400.00000000,-693080230958.64025879,-550399916240.24548340,-156676808217.42291260,-174684722897.18478394,492162653569.01580811,149368445315.63906860,898699011595.48645020,137771641731.29144287,188411964956.13977051
33868800.00000000,-696695306922.73303223,-553172716283.10827637,-157764602538.51214600,-175420515117.85812378,494733533418.90490723,149997655304.21884155,903845648771.27575684,138709961934.98083496,189185697868.92153931
33955200.00000000,-700310266607.49279785,-555945372831.46569824,-158852349588.96838379,-176156233721.78363037,497304216157.00708008,150626827071.71252441,908992066981.15100098,139648299882.32540894,189959409914.49816895
34041600.00000000,-703925111227.67248535,-558717887401.47961426,-159940049853.61633301,-176891879528.38638306,499874703897.36663818,151255960988.20391846,914138268562.97839355,140586655354.48327637,190733101328.81674194
34128000.00000000,-707539841979.01220703,-561490261485.34863281,-161027703809.83511353,-177627453343.52301025,502444998720.13214111,151885057418.45071411,919284255817.28967285,141525028136.55398560,191506772343.84341431
34214400.00000000,-711154460038.63525391,-564262496551.81079102,-162115311927.71026611,-178362955959.77886963,505015102672.27807617,152514116721.98562622,924430031008.07434082,142463418017.48580933,192280423187.65243530
34300800.00000000,-714768966565.43371582,-567034594046.63415527,-163202874670.18206787,-179098388156.75701904,507585017768.30737305,153143139253.21505737,929575596363.55053711,143401824789.98574829,193054054084.51275635
34387200.00000000,-718383362700.44421387,-569806555393.09387207,-164290392493.18991089,-179833750701.35952759,510154745990.93572998,153772125361.51550293,934720954076.91613770,144340248250.43209839,193827665254.97213745
34473600.00000000,-721997649567.21386719,-572578381992.43750000,-165377865845.81320190,-180569044348.06115723,512724289291.75769043,154401075391.32781982,939866106307.07995605,145278688198.78961182,194601256915.93896484
34560000.00000000,-725611828272.15722656,-575350075224.33752441,-166465295170.40859985,-181304269839.17572021,515293649591.89550781,155029989682.24911499,945011055179.37377930,146217144438.52685547,195374829280.76193237
34646400.00000000,-729225899904.90368652,-578121636447.33337402,-167552680902.74386597,-182039427905.11538696,517862828782.63110352,155658868569.12271118,950155802786.24658203,147155616776.53613281,196148382559.30743408
34732800.00000000,-732839865538.63647461,-580893066999.26135254,-168640023472.12841797,-182774519264.64312744,520431828726.02160645,156287712382.12594604,955300351187.94030762,148094105023.05557251,196921916958.03491211
34819200.00000000,-736453726230.42272949,-583664368197.67370605,-169727323301.54067993,-183509544625.11853027,523000651255.49932861,156916521446.85595703,960444702413.14843750,149032608991.59332275,197695432680.07022095
34905600.00000000,-740067483021.53576660,-586435541340.24780273,-170814580807.75222778,-184244504682.73712158,525569298176.45623779,157545296084.41363525,965588858459.65832520,149971128498.85397339,198468929925.27697754
34992000.00000000,-743681136937.76916504,-589206587705.18408203,-171901796401.44894409,-184979400122.76351929,528137771266.81359863,158174036611.48550415,970732821294.97644043,150909663364.66693115,199242408890.32601929
35078400.00000000,-747294688989.74255371,-591977508551.59484863,-172988970487.34924316,-185714231619.75851440,530706072277.57720947,158802743340.42388916,975876592856.93823242,151848213411.91680908,200015869768.76300049
35164800.00000000,-750908140173.20092773,-594748305119.88317871,-174076103464.31942749,-186448999837.80032349,533274202933.37866211,159431416579.32525635,981020175054.30310059,152786778466.47570801,200789312751.07434082
35251200.00000000,-754521491469.30541992,-597518978632.11206055,-175163195725.48614502,-187183705430.70016479,535842164933.00317383,160060056632.10678101,986163569767.33361816,153725358357.13735962,201562738024.75122070
35337600.00000000,-758134743844.91796875,-600289530292.36535645,-176250247658.34643555,-187918349042.21221924,538409959949.90405273,160688663798.58120728,991306778848.36132812,154663952915.55303955,202336145774.35214233
35424000.00000000,-761747898252.87817383,-603059961287.09863281,-177337259644.87478638,-188652931306.23852539,540977589632.70452881,161317238374.53009033,996449804122.33789062,155602561976.16918945,203109536181.56369019
35510400.00000000,-765360955632.27429199,-605830272785.48291016,-178424232061.62792969,-189387452847.02838135,543545055605.68719482,161945780651.77536011,1001592647387.37292480,156541185376.16677856,203882909425.25985718
35596800.00000000,-768973916908.70727539,-608600465939.73876953,-179511165279.84707642,-190121914279.37295532,546112359469.27154541,162574290918.24938965,1006735310415.25878906,157479822955.40219116,204656265681.55975342
35683200.00000000,-772586782994.54846191,-611370541885.46337891,-180598059665.55764771,-190856316208.79501343,548679502800.47967529,163202769458.06350708,1011877794951.98229980,158418474556.34979248,205429605123.88385010
35769600.00000000,-776199554789.19116211,-614140501741.94897461,-181684915579.66683960,-191590659231.73376465,551246487153.39062500,163831216551.57492065,1017020102718.22448730,159357140024.04586792,206202927923.00894165
35856000.00000000,-779812233179.29650879,-616910346612.49438477,-182771733378.05877686,-192324943935.72534180,553813314059.58410645,164459632475.45233154,1022162235409.84777832,160295819206.03424072,206976234247.12149048
35942400.00000000,-783424819039.03320312,-619680077584.70849609,-183858513411.68756104,-193059170899.57861328,556379985028.57287598,165088017502.74008179,1027304194698.37194824,161234511952.31307983,207749524261.86975098
36028800.00000000,-787037313230.31176758,-622449695730.80688477,-184945256026.66809082,-193793340693.54690552,558946501548.22570801,165716371902.92086792,1032445982231.43835449,162173218115.28329468,208522798130.41464233
36115200.00000000,-790649716603.01318359,-625219202107.90161133,-186031961564.36480713,-194527453879.49539185,561512865085.17919922,166344695941.97717285,1037587599633.26354980,163111937549.69815063,209296056013.47921753
36201600.00000000,-794262029995.21252441,-627988597758.28369141,-187118630361.47845459,-195261511011.06442261,564079077085.24072266,166972989882.45135498,1042729048505.08178711,164050670112.61422729,210069298069.39709473
